Date,count
20-04-2015,554574
20-04-2016,718849
20-04-2017,622035
20-04-2018,917216
20-04-2019,802371
20-04-2020,137402
20-04-2021,402606
20-05-2009,275909
20-05-2010,282155
20-05-2011,317100
20-05-2012,200102
20-05-2013,247618
20-05-2014,447409
20-05-2015,564353
20-05-2016,821240
20-05-2017,550704
20-05-2018,482905
20-05-2019,666502
20-05-2020,212677
20-05-2021,333437
20-06-2009,203292
20-06-2010,157969
20-06-2011,240981
20-06-2012,270540
20-06-2013,269390
20-06-2014,555487
20-06-2015,553100
20-06-2016,522406
20-06-2017,542160
20-06-2018,706399
20-06-2019,715860
20-06-2020,369257
20-07-2009,263866
20-07-2010,256651
20-07-2011,252098
20-07-2012,349569
20-07-2013,183197
20-07-2014,355669
20-07-2015,572470
20-07-2016,683684
20-07-2017,547041
20-07-2018,844692
20-07-2019,710178
20-07-2020,140749
20-08-2009,274759
20-08-2010,312054
20-08-2011,215947
20-08-2012,272274
20-08-2013,241717
20-08-2014,464615
20-08-2015,581304
20-08-2016,582975
20-08-2017,515892
20-08-2018,662631
20-08-2019,757905
20-08-2020,104583
20-09-2009,178683
20-09-2010,264062
20-09-2011,240655
20-09-2012,306868
20-09-2013,454608
20-09-2014,405300
20-09-2015,494670
20-09-2016,683102
20-09-2017,682738
20-09-2018,822055
20-09-2019,952824
20-09-2020,129662
20-10-2009,268011
20-10-2010,277154
20-10-2011,264885
20-10-2012,264922
20-10-2013,338062
20-10-2014,487254
20-10-2015,568350
20-10-2016,620526
20-10-2017,781822
20-10-2018,581094
20-10-2019,589576
20-10-2020,184648
20-11-2009,325593
20-11-2010,217331
20-11-2011,187988
20-11-2012,306046
20-11-2013,471577
20-11-2014,493761
20-11-2015,692160
20-11-2016,489189
20-11-2017,714372
20-11-2018,612966
20-11-2019,923790
20-11-2020,397150
20-12-2009,216741
20-12-2010,274241
20-12-2011,334042
20-12-2012,360645
20-12-2013,576308
20-12-2014,465695
20-12-2015,432209
20-12-2016,658083
20-12-2017,823697
20-12-2018,808204
20-12-2019,743775
20-12-2020,539991
21-01-2010,306241
21-01-2011,309621
21-01-2012,246365
21-01-2013,296758
21-01-2014,517377
21-01-2015,586215
21-01-2016,720653
21-01-2017,539631
21-01-2018,607319
21-01-2019,663293
21-01-2020,930068
21-01-2021,425539
21-02-2010,201654
21-02-2011,240156
21-02-2012,311675
21-02-2013,297047
21-02-2014,554490
21-02-2015,711394
21-02-2016,721722
21-02-2017,587453
21-02-2018,801724
21-02-2019,751133
21-02-2020,910750
21-02-2021,357956
21-03-2010,235109
21-03-2011,260459
21-03-2012,278404
21-03-2013,293135
21-03-2014,570824
21-03-2015,577248
21-03-2016,712722
21-03-2017,506996
21-03-2018,821836
21-03-2019,816834
21-03-2020,300313
21-03-2021,345215
21-04-2010,286697
21-04-2011,322905
21-04-2012,274419
21-04-2013,210884
21-04-2014,369599
21-04-2015,556354
21-04-2016,661643
21-04-2017,611644
21-04-2018,760740
21-04-2019,662358
21-04-2020,153021
21-04-2021,529572
21-05-2009,277363
21-05-2010,341441
21-05-2011,254220
21-05-2012,285309
21-05-2013,278707
21-05-2014,495897
21-05-2015,564108
21-05-2016,676442
21-05-2017,425269
21-05-2018,642220
21-05-2019,719499
21-05-2020,180951
21-05-2021,406149
21-06-2009,165417
21-06-2010,248160
21-06-2011,231844
21-06-2012,267276
21-06-2013,301243
21-06-2014,464194
21-06-2015,449758
21-06-2016,592111
21-06-2017,531468
21-06-2018,720637
21-06-2019,840373
21-06-2020,242993
21-07-2009,266470
21-07-2010,280382
21-07-2011,253675
21-07-2012,266543
21-07-2013,210726
21-07-2014,438200
21-07-2015,590831
21-07-2016,678339
21-07-2017,681935
21-07-2018,691067
21-07-2019,569077
21-07-2020,153368
21-08-2009,305432
21-08-2010,209043
21-08-2011,179975
21-08-2012,279558
21-08-2013,253479
21-08-2014,482197
21-08-2015,640856
21-08-2016,462621
21-08-2017,524362
21-08-2018,687686
21-08-2019,794772
21-08-2020,107036
21-09-2009,274043
21-09-2010,270119
21-09-2011,263184
21-09-2012,335469
21-09-2013,350803
21-09-2014,364105
21-09-2015,543834
21-09-2016,643293
21-09-2017,693047
21-09-2018,954671
21-09-2019,566683
21-09-2020,131873
21-10-2009,263946
21-10-2010,293501
21-10-2011,298253
21-10-2012,189805
21-10-2013,363949
21-10-2014,490436
21-10-2015,538916
21-10-2016,578488
21-10-2017,562875
21-10-2018,557171
21-10-2019,794146
21-10-2020,179286
21-11-2009,218332
21-11-2010,186810
21-11-2011,271857
21-11-2012,297569
21-11-2013,528087
21-11-2014,593266
21-11-2015,566248
21-11-2016,526122
21-11-2017,745748
21-11-2018,693842
21-11-2019,826092
21-11-2020,489118
21-12-2009,322879
21-12-2010,298678
21-12-2011,342220
21-12-2012,369477
21-12-2013,482956
21-12-2014,391600
21-12-2015,702929
21-12-2016,716383
21-12-2017,886626
21-12-2018,743875
21-12-2019,747902
21-12-2020,464319
22-01-2010,313882
22-01-2011,224876
22-01-2012,203911
22-01-2013,309211
22-01-2014,553006
22-01-2015,562570
22-01-2016,702372
22-01-2017,445390
22-01-2018,749950
22-01-2019,686543
22-01-2020,863529
22-01-2021,495562
22-02-2010,278903
22-02-2011,260764
22-02-2012,324497
22-02-2013,337360
22-02-2014,666742
22-02-2015,703631
22-02-2016,633825
22-02-2017,586389
22-02-2018,819283
22-02-2019,865191
22-02-2020,746653
22-02-2021,321433
22-03-2010,283585
22-03-2011,266800
22-03-2012,326323
22-03-2013,339984
22-03-2014,438224
22-03-2015,555312
22-03-2016,695215
22-03-2017,528266
22-03-2018,880262
22-03-2019,895318
22-03-2020,225833
22-03-2021,376305
22-04-2010,292666
22-04-2011,176744
22-04-2012,198012
22-04-2013,270541
22-04-2014,415935
22-04-2015,570779
22-04-2016,792029
22-04-2017,556652
22-04-2018,625226
22-04-2019,531714
22-04-2020,148798
22-04-2021,536010
22-05-2009,356849
22-05-2010,239443
22-05-2011,167542
22-05-2012,284175
22-05-2013,278887
22-05-2014,494712
22-05-2015,671844
22-05-2016,472177
22-05-2017,530489
22-05-2018,660529
22-05-2019,743855
22-05-2020,237926
22-05-2021,443587
22-06-2009,258933
22-06-2010,256329
22-06-2011,251213
22-06-2012,307503
22-06-2013,220923
22-06-2014,374281
22-06-2015,530660
22-06-2016,616462
22-06-2017,559088
22-06-2018,782598
22-06-2019,630400
22-06-2020,239458
22-07-2009,258388
22-07-2010,269454
22-07-2011,310409
22-07-2012,200005
22-07-2013,254452
22-07-2014,441296
22-07-2015,588069
22-07-2016,726369
22-07-2017,495025
22-07-2018,574913
22-07-2019,737444
22-07-2020,146985
22-08-2009,221476
22-08-2010,181189
22-08-2011,250137
22-08-2012,284676
22-08-2013,261277
22-08-2014,588661
22-08-2015,555865
22-08-2016,542477
22-08-2017,588137
22-08-2018,714907
22-08-2019,954658
22-08-2020,61691
22-09-2009,275983
22-09-2010,289963
22-09-2011,276836
22-09-2012,276216
22-09-2013,302125
22-09-2014,471066
22-09-2015,581181
22-09-2016,660788
22-09-2017,811585
22-09-2018,720962
22-09-2019,514555
22-09-2020,125706
22-10-2009,278453
22-10-2010,329109
22-10-2011,187168
22-10-2012,288237
22-10-2013,397463
22-10-2014,477586
22-10-2015,572714
22-10-2016,448476
22-10-2017,505697
22-10-2018,695561
22-10-2019,853214
22-10-2020,197031
22-11-2009,151614
22-11-2010,266632
22-11-2011,271886
22-11-2012,319160
22-11-2013,600024
22-11-2014,436209
22-11-2015,499809
22-11-2016,525429
22-11-2017,762627
22-11-2018,693101
22-11-2019,982851
22-11-2020,309849
22-12-2009,324479
22-12-2010,323928
22-12-2011,375631
22-12-2012,270724
22-12-2013,424910
22-12-2014,500078
22-12-2015,744859
22-12-2016,730382
22-12-2017,861717
22-12-2018,671686
22-12-2019,743645
22-12-2020,403194
23-01-2010,221155
23-01-2011,188381
23-01-2012,299047
23-01-2013,319303
23-01-2014,520446
23-01-2015,647374
23-01-2016,613211
23-01-2017,514257
23-01-2018,798371
23-01-2019,728564
23-01-2020,863262
23-01-2021,501466
23-02-2010,307387
23-02-2011,273842
23-02-2012,326632
23-02-2013,343713
23-02-2014,516114
23-02-2015,546358
23-02-2016,625435
23-02-2017,609664
23-02-2018,868880
23-02-2019,682938
23-02-2020,596945
23-02-2021,353784
23-03-2010,289909
23-03-2011,277882
23-03-2012,324782
23-03-2013,261155
23-03-2014,366634
23-03-2015,536966
23-03-2016,698421
23-03-2017,606242
23-03-2018,930496
23-03-2019,697991
23-03-2020,301095
23-03-2021,430609
23-04-2010,307925
23-04-2011,252626
23-04-2012,282277
23-04-2013,289793
23-04-2014,491343
23-04-2015,602834
23-04-2016,654288
23-04-2017,490646
23-04-2018,727523
23-04-2019,726723
23-04-2020,148066
23-04-2021,615962
23-05-2009,228679
23-05-2010,184489
23-05-2011,249107
23-05-2012,308623
23-05-2013,292691
23-05-2014,552430
23-05-2015,544407
23-05-2016,611441
23-05-2017,532285
23-05-2018,686909
23-05-2019,761547
23-05-2020,191495
23-05-2021,333711
23-06-2009,247957
23-06-2010,265816
23-06-2011,273808
23-06-2012,239193
23-06-2013,168296
23-06-2014,434426
23-06-2015,571451
23-06-2016,567242
23-06-2017,623355
23-06-2018,596411
23-06-2019,487369
23-06-2020,287369
23-07-2009,279456
23-07-2010,325915
23-07-2011,204347
23-07-2012,276541
23-07-2013,259569
23-07-2014,472324
23-07-2015,645141
23-07-2016,589744
23-07-2017,405805
23-07-2018,659710
23-07-2019,707541
23-07-2020,141065
23-08-2009,177138
23-08-2010,251561
23-08-2011,257535
23-08-2012,286620
23-08-2013,308104
23-08-2014,484515
23-08-2015,428762
23-08-2016,654375
23-08-2017,559107
23-08-2018,741266
23-08-2019,1149216
23-08-2020,82080
23-09-2009,287330
23-09-2010,292511
23-09-2011,292731
23-09-2012,193199
23-09-2013,423410
23-09-2014,505405
23-09-2015,608995
23-09-2016,816853
23-09-2017,674681
23-09-2018,567997
23-09-2019,675055
23-09-2020,121981
23-10-2009,318026
23-10-2010,188639
23-10-2011,172973
23-10-2012,308117
23-10-2013,407646
23-10-2014,473194
23-10-2015,682460
23-10-2016,423038
23-10-2017,661345
23-10-2018,684749
23-10-2019,890755
23-10-2020,182863
23-11-2009,285109
23-11-2010,268855
23-11-2011,276137
23-11-2012,358661
23-11-2013,435224
23-11-2014,390156
23-11-2015,641411
23-11-2016,591795
23-11-2017,773689
23-11-2018,715101
23-11-2019,802003
23-11-2020,261242
23-12-2009,305719
23-12-2010,308237
23-12-2011,366980
23-12-2012,218288
23-12-2013,516963
23-12-2014,492340
23-12-2015,755818
23-12-2016,688455
23-12-2017,661876
23-12-2018,678706
23-12-2019,879107
23-12-2020,578815
24-01-2010,212749
24-01-2011,264527
24-01-2012,291673
24-01-2013,291679
24-01-2014,502560
24-01-2015,551271
24-01-2016,560510
24-01-2017,567696
24-01-2018,830641
24-01-2019,608765
24-01-2020,995450
24-01-2021,349652
24-02-2010,301454
24-02-2011,278628
24-02-2012,345911
24-02-2013,261596
24-02-2014,481897
24-02-2015,614174
24-02-2016,670560
24-02-2017,632265
24-02-2018,680753
24-02-2019,593468
24-02-2020,753323
24-02-2021,379893
24-03-2010,304393
24-03-2011,276605
24-03-2012,223178
24-03-2013,267772
24-03-2014,453893
24-03-2015,548713
24-03-2016,743790
24-03-2017,678432
24-03-2018,667281
24-03-2019,597902
24-03-2020,222804
24-03-2021,452898
24-04-2010,221266
24-04-2011,221930
24-04-2012,291141
24-04-2013,316469
24-04-2014,523432
24-04-2015,687369
24-04-2016,620641
24-04-2017,584798
24-04-2018,798050
24-04-2019,798510
24-04-2020,172623
24-04-2021,609250
24-05-2009,175585
24-05-2010,254993
24-05-2011,248020
24-05-2012,306013
24-05-2013,345736
24-05-2014,454794
24-05-2015,418867
24-05-2016,662503
24-05-2017,553415
24-05-2018,721149
24-05-2019,787885
24-05-2020,220919
24-05-2021,284462
24-06-2009,272815
24-06-2010,278128
24-06-2011,328334
24-06-2012,191742
24-06-2013,249635
24-06-2014,405725
24-06-2015,600935
24-06-2016,649802
24-06-2017,502193
24-06-2018,515456
24-06-2019,663138
24-06-2020,287822
24-07-2009,322357
24-07-2010,234052
24-07-2011,147575
24-07-2012,287761
24-07-2013,331038
24-07-2014,439835
24-07-2015,780257
24-07-2016,571103
24-07-2017,577529
24-07-2018,688894
24-07-2019,788301
24-07-2020,153554
24-08-2009,246207
24-08-2010,243022
24-08-2011,268797
24-08-2012,330491
24-08-2013,234090
24-08-2014,339580
24-08-2015,513507
24-08-2016,626727
24-08-2017,599851
24-08-2018,874751
24-08-2019,941789
24-08-2020,102968
24-09-2009,282947
24-09-2010,381839
24-09-2011,197981
24-09-2012,290530
24-09-2013,429848
24-09-2014,450137
24-09-2015,654599
24-09-2016,607646
24-09-2017,510931
24-09-2018,791376
24-09-2019,730663
24-09-2020,132400
24-10-2009,224457
24-10-2010,169805
24-10-2011,226826
24-10-2012,293067
24-10-2013,447106
24-10-2014,556475
24-10-2015,543271
24-10-2016,570076
24-10-2017,667831
24-10-2018,707097
24-10-2019,849250
24-10-2020,143054
24-11-2009,304982
24-11-2010,257270
24-11-2011,309740
24-11-2012,249974
24-11-2013,376896
24-11-2014,398927
24-11-2015,653772
24-11-2016,628981
24-11-2017,912074
24-11-2018,632925
24-11-2019,704113
24-11-2020,316024
24-12-2009,243638
24-12-2010,269123
24-12-2011,216597
24-12-2012,258155
24-12-2013,527003
24-12-2014,472702
24-12-2015,601562
24-12-2016,444984
24-12-2017,637262
24-12-2018,604377
24-12-2019,812729
24-12-2020,505150
25-01-2010,287377
25-01-2011,285320
25-01-2012,323619
25-01-2013,319329
25-01-2014,432096
25-01-2015,483016
25-01-2016,675173
25-01-2017,632096
25-01-2018,844248
25-01-2019,574081
25-01-2020,804121
25-01-2021,333906
25-02-2010,308987
25-02-2011,308845
25-02-2012,219107
25-02-2013,277128
25-02-2014,469893
25-02-2015,639207
25-02-2016,691181
25-02-2017,533816
25-02-2018,628743
25-02-2019,712468
25-02-2020,799583
25-02-2021,384275
25-03-2010,320234
25-03-2011,318894
25-03-2012,214404
25-03-2013,300620
25-03-2014,489014
25-03-2015,618004
25-03-2016,579290
25-03-2017,538991
25-03-2018,639986
25-03-2019,693563
25-03-2020,187953
25-03-2021,508271
25-04-2010,262458
25-04-2011,249250
25-04-2012,203565
25-04-2013,282374
25-04-2014,562071
25-04-2015,617257
25-04-2016,593911
25-04-2017,416005
25-04-2018,684714
25-04-2019,653649
25-04-2020,148266
25-04-2021,523112
25-05-2009,245472
25-05-2010,253637
25-05-2011,257259
25-05-2012,292330
25-05-2013,270029
25-05-2014,372289
25-05-2015,537110
25-05-2016,618063
25-05-2017,558028
25-05-2018,832419
25-05-2019,596920
25-05-2020,235486
25-05-2021,269120
25-06-2009,277850
25-06-2010,288164
25-06-2011,225578
25-06-2012,265999
25-06-2013,273729
25-06-2014,470706
25-06-2015,610346
25-06-2016,581475
25-06-2017,385792
25-06-2018,642469
25-06-2019,686634
25-06-2020,276787
25-07-2009,225167
25-07-2010,199655
25-07-2011,236741
25-07-2012,294361
25-07-2013,287316
25-07-2014,511389
25-07-2015,604165
25-07-2016,601066
25-07-2017,575038
25-07-2018,782802
25-07-2019,800217
25-07-2020,137900
25-08-2009,233726
25-08-2010,248275
25-08-2011,260038
25-08-2012,229378
25-08-2013,184170
25-08-2014,426633
25-08-2015,526970
25-08-2016,638187
25-08-2017,723943
25-08-2018,716483
25-08-2019,633063
25-08-2020,108032
25-09-2009,337387
25-09-2010,193999
25-09-2011,181610
25-09-2012,311236
25-09-2013,455473
25-09-2014,500892
25-09-2015,745368
25-09-2016,499081
25-09-2017,633979
25-09-2018,797216
25-09-2019,775666
25-09-2020,106901
25-10-2009,166288
25-10-2010,261602
25-10-2011,251743
25-10-2012,298057
25-10-2013,513394
25-10-2014,480434
25-10-2015,467092
25-10-2016,604235
25-10-2017,672694
25-10-2018,753508
25-10-2019,857501
25-10-2020,164891
25-11-2009,306437
25-11-2010,259715
25-11-2011,323270
25-11-2012,214065
25-11-2013,495999
25-11-2014,488237
25-11-2015,652086
25-11-2016,703727
25-11-2017,690502
25-11-2018,572673
25-11-2019,806101
25-11-2020,340384
25-12-2009,111077
25-12-2010,109545
25-12-2011,93268
25-12-2012,133751
25-12-2013,288117
25-12-2014,263831
25-12-2015,354165
25-12-2016,308541
25-12-2017,481360
25-12-2018,425283
25-12-2019,526177
25-12-2020,332150
26-01-2010,232994
26-01-2011,206429
26-01-2012,242734
26-01-2013,277079
26-01-2014,562646
26-01-2015,583404
26-01-2016,705826
26-01-2017,512310
26-01-2018,670479
26-01-2019,611883
26-01-2020,742737
26-01-2021,393661
26-02-2010,327007
26-02-2011,204109
26-02-2012,177777
26-02-2013,286718
26-02-2014,503228
26-02-2015,631904
26-02-2016,770028
26-02-2017,482188
26-02-2018,789690
26-02-2019,769727
26-02-2020,885189
26-02-2021,441639
26-03-2010,348629
26-03-2011,232627
26-03-2012,294178
26-03-2013,326491
26-03-2014,504123
26-03-2015,617469
26-03-2016,624207
26-03-2017,422543
26-03-2018,733254
26-03-2019,758210
26-03-2020,187395
26-03-2021,594323
26-04-2010,171670
26-04-2011,185345
26-04-2012,306163
26-04-2013,333351
26-04-2014,413082
26-04-2015,402903
26-04-2016,655080
26-04-2017,518284
26-04-2018,749539
26-04-2019,711492
26-04-2020,129543
26-04-2021,459015
26-05-2009,269387
26-05-2010,273553
26-05-2011,268269
26-05-2012,227686
26-05-2013,194078
26-05-2014,436970
26-05-2015,554730
26-05-2016,615087
26-05-2017,639163
26-05-2018,666887
26-05-2019,511598
26-05-2020,240028
26-05-2021,247057
26-06-2009,321819
26-06-2010,193794
26-06-2011,168296
26-06-2012,281133
26-06-2013,280231
26-06-2014,482727
26-06-2015,684873
26-06-2016,471132
26-06-2017,496982
26-06-2018,660715
26-06-2019,758899
26-06-2020,320547
26-07-2009,183672
26-07-2010,268340
26-07-2011,252443
26-07-2012,295746
26-07-2013,320331
26-07-2014,396314
26-07-2015,510636
26-07-2016,630216
26-07-2017,596492
26-07-2018,771363
26-07-2019,833216
26-07-2020,117338
26-08-2009,256443
26-08-2010,264574
26-08-2011,296306
26-08-2012,196610
26-08-2013,258105
26-08-2014,465856
26-08-2015,551127
26-08-2016,766552
26-08-2017,633871
26-08-2018,548711
26-08-2019,757644
26-08-2020,110685
26-09-2009,196800
26-09-2010,194167
26-09-2011,268508
26-09-2012,328994
26-09-2013,412390
26-09-2014,655443
26-09-2015,610241
26-09-2016,618782
26-09-2017,722429
26-09-2018,873124
26-09-2019,924169
26-09-2020,120614
26-10-2009,264473
26-10-2010,259491
26-10-2011,293286
26-10-2012,323970
26-10-2013,397610
26-10-2014,405228
26-10-2015,508264
26-10-2016,556234
26-10-2017,700640
26-10-2018,903895
26-10-2019,613391
26-10-2020,171577
26-11-2009,287982
26-11-2010,289901
26-11-2011,165579
26-11-2012,293318
26-11-2013,511339
26-11-2014,488243
26-11-2015,628438
26-11-2016,596664
26-11-2017,607425
26-11-2018,717797
26-11-2019,777190
26-11-2020,353597
26-12-2009,302076
26-12-2010,262828
26-12-2011,311733
26-12-2012,319369
26-12-2013,543784
26-12-2014,453789
26-12-2015,598849
26-12-2016,499610
26-12-2017,751337
26-12-2018,699616
26-12-2019,856341
26-12-2020,578967
27-01-2010,286752
27-01-2011,276065
27-01-2012,305993
27-01-2013,226663
27-01-2014,277523
27-01-2015,506995
27-01-2016,627095
27-01-2017,587002
27-01-2018,624019
27-01-2019,466883
27-01-2020,543482
27-01-2021,434648
27-02-2010,219026
27-02-2011,158196
27-02-2012,287988
27-02-2013,300958
27-02-2014,532144
27-02-2015,698009
27-02-2016,641641
27-02-2017,565819
27-02-2018,795378
27-02-2019,805508
27-02-2020,858469
27-02-2021,468643
27-03-2010,246831
27-03-2011,194870
27-03-2012,319432
27-03-2013,308255
27-03-2014,510618
27-03-2015,699092
27-03-2016,558092
27-03-2017,491361
27-03-2018,757793
27-03-2019,794904
27-03-2020,185253
27-03-2021,593746
27-04-2010,263914
27-04-2011,261954
27-04-2012,346258
27-04-2013,269907
27-04-2014,349628
27-04-2015,519381
27-04-2016,672944
27-04-2017,534711
27-04-2018,827569
27-04-2019,629064
27-04-2020,156664
27-04-2021,500694
27-05-2009,267609
27-05-2010,275796
27-05-2011,311280
27-05-2012,182970
27-05-2013,259772
27-05-2014,445680
27-05-2015,577867
27-05-2016,764344
27-05-2017,511893
27-05-2018,526309
27-05-2019,636803
27-05-2020,236249
27-05-2021,225095
27-06-2009,214704
27-06-2010,169714
27-06-2011,249209
27-06-2012,299977
27-06-2013,285362
27-06-2014,524441
27-06-2015,556124
27-06-2016,569997
27-06-2017,507611
27-06-2018,686707
27-06-2019,792935
27-06-2020,324347
27-07-2009,262116
27-07-2010,264960
27-07-2011,269005
27-07-2012,336678
27-07-2013,241748
27-07-2014,388683
27-07-2015,542400
27-07-2016,662617
27-07-2017,608917
27-07-2018,925677
27-07-2019,771097
27-07-2020,131252
27-08-2009,279084
27-08-2010,304553
27-08-2011,205833
27-08-2012,274525
27-08-2013,259127
27-08-2014,485687
27-08-2015,545685
27-08-2016,627006
27-08-2017,437941
27-08-2018,689947
27-08-2019,758238
27-08-2020,106522
27-09-2009,141731
27-09-2010,254270
27-09-2011,269921
27-09-2012,341614
27-09-2013,580312
27-09-2014,421524
27-09-2015,528627
27-09-2016,658744
27-09-2017,749021
27-09-2018,919875
27-09-2019,564241
27-09-2020,138352
27-10-2009,274087
27-10-2010,263586
27-10-2011,281273
27-10-2012,225292
27-10-2013,359439
27-10-2014,404092
27-10-2015,583522
27-10-2016,603235
27-10-2017,874039
27-10-2018,611653
27-10-2019,542059
27-10-2020,177267
27-11-2009,348875
27-11-2010,168086
27-11-2011,186972
27-11-2012,277079
27-11-2013,517222
27-11-2014,510558
27-11-2015,775820
27-11-2016,472314
27-11-2017,743658
27-11-2018,716919
27-11-2019,885819
27-11-2020,456912
27-12-2009,220745
27-12-2010,207220
27-12-2011,240594
27-12-2012,253004
27-12-2013,504690
27-12-2014,406971
27-12-2015,577904
27-12-2016,459541
27-12-2017,642740
27-12-2018,537044
27-12-2019,796947
27-12-2020,385422
28-01-2010,293822
28-01-2011,305280
28-01-2012,218233
28-01-2013,185348
28-01-2014,387383
28-01-2015,554508
28-01-2016,632468
28-01-2017,533550
28-01-2018,448126
28-01-2019,365396
28-01-2020,789363
28-01-2021,412794
28-02-2010,171477
28-02-2011,257403
28-02-2012,309776
28-02-2013,314491
28-02-2014,596327
28-02-2015,515919
28-02-2016,591838
28-02-2017,585790
28-02-2018,793956
28-02-2019,774227
28-02-2020,1008015
28-02-2021,384003
28-03-2010,196084
28-03-2011,269896
28-03-2012,321235
28-03-2013,338768
28-03-2014,617068
28-03-2015,620811
28-03-2016,481791
28-03-2017,555793
28-03-2018,775671
28-03-2019,848557
28-03-2020,145835
28-03-2021,493622
28-04-2010,286145
28-04-2011,277185
28-04-2012,236388
28-04-2013,192358
28-04-2014,439084
28-04-2015,536691
28-04-2016,706881
28-04-2017,636174
28-04-2018,688453
28-04-2019,466192
28-04-2020,157524
28-04-2021,548247
28-05-2009,269571
28-05-2010,317504
28-05-2011,213050
28-05-2012,264946
28-05-2013,273990
28-05-2014,472975
28-05-2015,598827
28-05-2016,565827
28-05-2017,361337
28-05-2018,651129
28-05-2019,692927
28-05-2020,243175
28-05-2021,88513
28-06-2009,185228
28-06-2010,257562
28-06-2011,255603
28-06-2012,303978
28-06-2013,326626
28-06-2014,392779
28-06-2015,457401
28-06-2016,647604
28-06-2017,519149
28-06-2018,687444
28-06-2019,889613
28-06-2020,270759
28-07-2009,264582
28-07-2010,268078
28-07-2011,270212
28-07-2012,253572
28-07-2013,175293
28-07-2014,410537
28-07-2015,577472
28-07-2016,689170
28-07-2017,757744
28-07-2018,780501
28-07-2019,675054
28-07-2020,148614
28-08-2009,317455
28-08-2010,232028
28-08-2011,169067
28-08-2012,287567
28-08-2013,263809
28-08-2014,492198
28-08-2015,720700
28-08-2016,511846
28-08-2017,588781
28-08-2018,720891
28-08-2019,673163
28-08-2020,125521
28-09-2009,263642
28-09-2010,276336
28-09-2011,235329
28-09-2012,347651
28-09-2013,360690
28-09-2014,381636
28-09-2015,633387
28-09-2016,731979
28-09-2017,741544
28-09-2018,649481
28-09-2019,586258
28-09-2020,141592
28-10-2009,275232
28-10-2010,291656
28-10-2011,287300
28-10-2012,221222
28-10-2013,406714
28-10-2014,453418
28-10-2015,583618
28-10-2016,684156
28-10-2017,672376
28-10-2018,524680
28-10-2019,767990
28-10-2020,311278
28-11-2009,222567
28-11-2010,148270
28-11-2011,269670
28-11-2012,324274
28-11-2013,445868
28-11-2014,562146
28-11-2015,651564
28-11-2016,641418
28-11-2017,763721
28-11-2018,725205
28-11-2019,941384
28-11-2020,481376
28-12-2009,217029
28-12-2010,229265
28-12-2011,274576
28-12-2012,272066
28-12-2013,384444
28-12-2014,355619
28-12-2015,578703
28-12-2016,505524
28-12-2017,647191
28-12-2018,592544
28-12-2019,707433
28-12-2020,473046
29-01-2010,313772
29-01-2011,195917
29-01-2012,181740
29-01-2013,273203
29-01-2014,475406
29-01-2015,549153
29-01-2016,680938
29-01-2017,482085
29-01-2018,534994
29-01-2019,585109
29-01-2020,769773
29-01-2021,352985
29-02-2012,329337
29-02-2016,676451
29-02-2020,793912
29-03-2010,283260
29-03-2011,279689
29-03-2012,349346
29-03-2013,200241
29-03-2014,502249
29-03-2015,599990
29-03-2016,641119
29-03-2017,546584
29-03-2018,832049
29-03-2019,838483
29-03-2020,106605
29-03-2021,421278
29-04-2010,291355
29-04-2011,294355
29-04-2012,190327
29-04-2013,284150
29-04-2014,414508
29-04-2015,580872
29-04-2016,742317
29-04-2017,507620
29-04-2018,560039
29-04-2019,702589
29-04-2020,113181
29-04-2021,525603
29-05-2009,327581
29-05-2010,205459
29-05-2011,176311
29-05-2012,276052
29-05-2013,279280
29-05-2014,494174
29-05-2015,658994
29-05-2016,498899
29-05-2017,494117
29-05-2018,677600
29-05-2019,648699
29-05-2020,269224
29-05-2021,88814
29-06-2009,265076
29-06-2010,246128
29-06-2011,266890
29-06-2012,339664
29-06-2013,249494
29-06-2014,274414
29-06-2015,581072
29-06-2016,684755
29-06-2017,464468
29-06-2018,791748
29-06-2019,565418
29-06-2020,275117
29-07-2009,277028
29-07-2010,284369
29-07-2011,320715
29-07-2012,205981
29-07-2013,258102
29-07-2014,398977
29-07-2015,582154
29-07-2016,780026
29-07-2017,558579
29-07-2018,604285
29-07-2019,756779
29-07-2020,152917
29-08-2009,198426
29-08-2010,189025
29-08-2011,248120
29-08-2012,287963
29-08-2013,260611
29-08-2014,571123
29-08-2015,500014
29-08-2016,610634
29-08-2017,584852
29-08-2018,762701
29-08-2019,770434
29-08-2020,131795
29-09-2009,305426
29-09-2010,297729
29-09-2011,254388
29-09-2012,226248
29-09-2013,334994
29-09-2014,509644
29-09-2015,653089
29-09-2016,719781
29-09-2017,629526
29-09-2018,656503
29-09-2019,508293
29-09-2020,148067
29-10-2009,293822
29-10-2010,332149
29-10-2011,182712
29-10-2012,303945
29-10-2013,437542
29-10-2014,474988
29-10-2015,610892
29-10-2016,538461
29-10-2017,549042
29-10-2018,691044
29-10-2019,811981
29-10-2020,263334
29-11-2009,185837
29-11-2010,256492
29-11-2011,270434
29-11-2012,286308
29-11-2013,537970
29-11-2014,445817
29-11-2015,527324
29-11-2016,625369
29-11-2017,716277
29-11-2018,778610
29-11-2019,997949
29-11-2020,358501
29-12-2009,255785
29-12-2010,246281
29-12-2011,265752
29-12-2012,221066
29-12-2013,424582
29-12-2014,375598
29-12-2015,564212
29-12-2016,423814
29-12-2017,631413
29-12-2018,579372
29-12-2019,661813
