,Pedestrians_Count,Lockdown_Stage,Vehicle_Count,Covid_Cases
23-04-2021,615962,Stage 0,,1.0
23-05-2009,228679,Stage 0,,0.0
23-05-2010,184489,Stage 0,,0.0
23-05-2011,249107,Stage 0,,0.0
23-05-2012,308623,Stage 0,,0.0
23-05-2013,292691,Stage 0,,0.0
23-05-2014,552430,Stage 0,,0.0
23-05-2015,544407,Stage 0,,0.0
23-05-2016,611441,Stage 0,,0.0
23-05-2017,532285,Stage 0,,0.0
23-05-2018,686909,Stage 0,,0.0
23-05-2019,761547,Stage 0,21314.0,0.0
23-05-2020,191495,Stage 3,14665.0,1.0
23-05-2021,333711,Stage 0,,0.0
23-06-2009,247957,Stage 0,,0.0
23-06-2010,265816,Stage 0,,0.0
23-06-2011,273808,Stage 0,,0.0
23-06-2012,239193,Stage 0,,0.0
23-06-2013,168296,Stage 0,,0.0
23-06-2014,434426,Stage 0,,0.0
23-06-2015,571451,Stage 0,,0.0
23-06-2016,567242,Stage 0,,0.0
23-06-2017,623355,Stage 0,,0.0
23-06-2018,596411,Stage 0,,0.0
23-06-2019,487369,Stage 0,15211.0,0.0
23-06-2020,287369,Stage 3,,17.0
23-07-2009,279456,Stage 0,,0.0
23-07-2010,325915,Stage 0,,0.0
23-07-2011,204347,Stage 0,,0.0
23-07-2012,276541,Stage 0,,0.0
23-07-2013,259569,Stage 0,,0.0
23-07-2014,472324,Stage 0,,0.0
23-07-2015,645141,Stage 0,,0.0
23-07-2016,589744,Stage 0,,0.0
23-07-2017,405805,Stage 0,,0.0
23-07-2018,659710,Stage 0,,0.0
23-07-2019,707541,Stage 0,21266.0,0.0
23-07-2020,141065,Stage 3,,267.0
23-08-2009,177138,Stage 0,,0.0
23-08-2010,251561,Stage 0,,0.0
23-08-2011,257535,Stage 0,,0.0
23-08-2012,286620,Stage 0,,0.0
23-08-2013,308104,Stage 0,,0.0
23-08-2014,484515,Stage 0,,0.0
23-08-2015,428762,Stage 0,,0.0
23-08-2016,654375,Stage 0,,0.0
23-08-2017,559107,Stage 0,,0.0
23-08-2018,741266,Stage 0,,0.0
23-08-2019,1149216,Stage 0,23449.0,0.0
23-08-2020,82080,Stage 4,,102.0
23-09-2009,287330,Stage 0,,0.0
23-09-2010,292511,Stage 0,,0.0
23-09-2011,292731,Stage 0,,0.0
23-09-2012,193199,Stage 0,,0.0
23-09-2013,423410,Stage 0,,0.0
23-09-2014,505405,Stage 0,,0.0
23-09-2015,608995,Stage 0,,0.0
23-09-2016,816853,Stage 0,,0.0
23-09-2017,674681,Stage 0,,0.0
23-09-2018,567997,Stage 0,,0.0
23-09-2019,675055,Stage 0,21884.0,0.0
23-09-2020,121981,Stage 4,,11.0
23-10-2009,318026,Stage 0,,0.0
23-10-2010,188639,Stage 0,,0.0
23-10-2011,172973,Stage 0,,0.0
23-10-2012,308117,Stage 0,,0.0
23-10-2013,407646,Stage 0,,0.0
23-10-2014,473194,Stage 0,,0.0
23-10-2015,682460,Stage 0,,0.0
23-10-2016,423038,Stage 0,,0.0
23-10-2017,661345,Stage 0,,0.0
23-10-2018,684749,Stage 0,,0.0
23-10-2019,890755,Stage 0,23131.0,0.0
23-10-2020,182863,Stage 3,,5.0
23-11-2009,285109,Stage 0,,0.0
23-11-2010,268855,Stage 0,,0.0
23-11-2011,276137,Stage 0,,0.0
23-11-2012,358661,Stage 0,,0.0
23-11-2013,435224,Stage 0,,0.0
23-11-2014,390156,Stage 0,,0.0
23-11-2015,641411,Stage 0,,0.0
23-11-2016,591795,Stage 0,,0.0
23-11-2017,773689,Stage 0,,0.0
23-11-2018,715101,Stage 0,,0.0
23-11-2019,802003,Stage 0,22484.0,0.0
23-11-2020,261242,Stage 1,,0.0
23-12-2009,305719,Stage 0,,0.0
23-12-2010,308237,Stage 0,,0.0
23-12-2011,366980,Stage 0,,0.0
23-12-2012,218288,Stage 0,,0.0
23-12-2013,516963,Stage 0,,0.0
23-12-2014,492340,Stage 0,,0.0
23-12-2015,755818,Stage 0,,0.0
23-12-2016,688455,Stage 0,,0.0
23-12-2017,661876,Stage 0,,0.0
23-12-2018,678706,Stage 0,,0.0
23-12-2019,879107,Stage 0,23367.0,0.0
23-12-2020,578815,Stage 0,,0.0
24-01-2010,212749,Stage 0,,0.0
24-01-2011,264527,Stage 0,,0.0
24-01-2012,291673,Stage 0,,0.0
24-01-2013,291679,Stage 0,,0.0
24-01-2014,502560,Stage 0,,0.0
24-01-2015,551271,Stage 0,,0.0
24-01-2016,560510,Stage 0,,0.0
24-01-2017,567696,Stage 0,,0.0
24-01-2018,830641,Stage 0,,0.0
24-01-2019,608765,Stage 0,17381.0,0.0
24-01-2020,995450,Stage 0,23144.0,0.0
24-01-2021,349652,Stage 0,,0.0
24-02-2010,301454,Stage 0,,0.0
24-02-2011,278628,Stage 0,,0.0
24-02-2012,345911,Stage 0,,0.0
24-02-2013,261596,Stage 0,,0.0
24-02-2014,481897,Stage 0,,0.0
24-02-2015,614174,Stage 0,,0.0
24-02-2016,670560,Stage 0,,0.0
24-02-2017,632265,Stage 0,,0.0
24-02-2018,680753,Stage 0,,0.0
24-02-2019,593468,Stage 0,13162.0,0.0
24-02-2020,753323,Stage 0,21792.0,0.0
24-02-2021,379893,Stage 3,,0.0
24-03-2010,304393,Stage 0,,0.0
24-03-2011,276605,Stage 0,,0.0
24-03-2012,223178,Stage 0,,0.0
24-03-2013,267772,Stage 0,,0.0
24-03-2014,453893,Stage 0,,0.0
24-03-2015,548713,Stage 0,,0.0
24-03-2016,743790,Stage 0,,0.0
24-03-2017,678432,Stage 0,,0.0
24-03-2018,667281,Stage 0,,0.0
24-03-2019,597902,Stage 0,11404.0,0.0
24-03-2020,222804,Stage 0,17567.0,53.0
24-03-2021,452898,Stage 3,,0.0
24-04-2010,221266,Stage 0,,0.0
24-04-2011,221930,Stage 0,,0.0
24-04-2012,291141,Stage 0,,0.0
24-04-2013,316469,Stage 0,,0.0
24-04-2014,523432,Stage 0,,0.0
24-04-2015,687369,Stage 0,,0.0
24-04-2016,620641,Stage 0,,0.0
24-04-2017,584798,Stage 0,,0.0
24-04-2018,798050,Stage 0,,0.0
24-04-2019,798510,Stage 0,19567.0,0.0
24-04-2020,172623,Stage 3,13843.0,2.0
24-04-2021,609250,Stage 0,,0.0
24-05-2009,175585,Stage 0,,0.0
24-05-2010,254993,Stage 0,,0.0
24-05-2011,248020,Stage 0,,0.0
24-05-2012,306013,Stage 0,,0.0
24-05-2013,345736,Stage 0,,0.0
24-05-2014,454794,Stage 0,,0.0
24-05-2015,418867,Stage 0,,0.0
24-05-2016,662503,Stage 0,,0.0
24-05-2017,553415,Stage 0,,0.0
24-05-2018,721149,Stage 0,,0.0
24-05-2019,787885,Stage 0,21872.0,0.0
24-05-2020,220919,Stage 3,11561.0,0.0
24-05-2021,284462,Stage 0,,4.0
24-06-2009,272815,Stage 0,,0.0
24-06-2010,278128,Stage 0,,0.0
24-06-2011,328334,Stage 0,,0.0
24-06-2012,191742,Stage 0,,0.0
24-06-2013,249635,Stage 0,,0.0
24-06-2014,405725,Stage 0,,0.0
24-06-2015,600935,Stage 0,,0.0
24-06-2016,649802,Stage 0,,0.0
24-06-2017,502193,Stage 0,,0.0
24-06-2018,515456,Stage 0,,0.0
24-06-2019,663138,Stage 0,19775.0,0.0
24-06-2020,287822,Stage 3,,31.0
24-07-2009,322357,Stage 0,,0.0
24-07-2010,234052,Stage 0,,0.0
24-07-2011,147575,Stage 0,,0.0
24-07-2012,287761,Stage 0,,0.0
24-07-2013,331038,Stage 0,,0.0
24-07-2014,439835,Stage 0,,0.0
24-07-2015,780257,Stage 0,,0.0
24-07-2016,571103,Stage 0,,0.0
24-07-2017,577529,Stage 0,,0.0
24-07-2018,688894,Stage 0,,0.0
24-07-2019,788301,Stage 0,22246.0,0.0
24-07-2020,153554,Stage 3,,318.0
24-08-2009,246207,Stage 0,,0.0
24-08-2010,243022,Stage 0,,0.0
24-08-2011,268797,Stage 0,,0.0
24-08-2012,330491,Stage 0,,0.0
24-08-2013,234090,Stage 0,,0.0
24-08-2014,339580,Stage 0,,0.0
24-08-2015,513507,Stage 0,,0.0
24-08-2016,626727,Stage 0,,0.0
24-08-2017,599851,Stage 0,,0.0
24-08-2018,874751,Stage 0,,0.0
24-08-2019,941789,Stage 0,20942.0,0.0
24-08-2020,102968,Stage 4,,139.0
24-09-2009,282947,Stage 0,,0.0
24-09-2010,381839,Stage 0,,0.0
24-09-2011,197981,Stage 0,,0.0
24-09-2012,290530,Stage 0,,0.0
24-09-2013,429848,Stage 0,,0.0
24-09-2014,450137,Stage 0,,0.0
24-09-2015,654599,Stage 0,,0.0
24-09-2016,607646,Stage 0,,0.0
24-09-2017,510931,Stage 0,,0.0
24-09-2018,791376,Stage 0,,0.0
24-09-2019,730663,Stage 0,23718.0,0.0
24-09-2020,132400,Stage 4,,12.0
24-10-2009,224457,Stage 0,,0.0
24-10-2010,169805,Stage 0,,0.0
24-10-2011,226826,Stage 0,,0.0
24-10-2012,293067,Stage 0,,0.0
24-10-2013,447106,Stage 0,,0.0
24-10-2014,556475,Stage 0,,0.0
24-10-2015,543271,Stage 0,,0.0
24-10-2016,570076,Stage 0,,0.0
24-10-2017,667831,Stage 0,,0.0
24-10-2018,707097,Stage 0,,0.0
24-10-2019,849250,Stage 0,22380.0,0.0
24-10-2020,143054,Stage 3,,7.0
24-11-2009,304982,Stage 0,,0.0
24-11-2010,257270,Stage 0,,0.0
24-11-2011,309740,Stage 0,,0.0
24-11-2012,249974,Stage 0,,0.0
24-11-2013,376896,Stage 0,,0.0
24-11-2014,398927,Stage 0,,0.0
24-11-2015,653772,Stage 0,,0.0
24-11-2016,628981,Stage 0,,0.0
24-11-2017,912074,Stage 0,,0.0
24-11-2018,632925,Stage 0,,0.0
24-11-2019,704113,Stage 0,17563.0,0.0
24-11-2020,316024,Stage 1,,0.0
24-12-2009,243638,Stage 0,,0.0
24-12-2010,269123,Stage 0,,0.0
24-12-2011,216597,Stage 0,,0.0
24-12-2012,258155,Stage 0,,0.0
24-12-2013,527003,Stage 0,,0.0
24-12-2014,472702,Stage 0,,0.0
24-12-2015,601562,Stage 0,,0.0
24-12-2016,444984,Stage 0,,0.0
24-12-2017,637262,Stage 0,,0.0
24-12-2018,604377,Stage 0,,0.0
24-12-2019,812729,Stage 0,23711.0,0.0
24-12-2020,505150,Stage 0,,0.0
25-01-2010,287377,Stage 0,,0.0
25-01-2011,285320,Stage 0,,0.0
25-01-2012,323619,Stage 0,,0.0
25-01-2013,319329,Stage 0,,0.0
25-01-2014,432096,Stage 0,,0.0
25-01-2015,483016,Stage 0,,0.0
25-01-2016,675173,Stage 0,,0.0
25-01-2017,632096,Stage 0,,0.0
25-01-2018,844248,Stage 0,,0.0
25-01-2019,574081,Stage 0,17489.0,0.0
25-01-2020,804121,Stage 0,20169.0,1.0
25-01-2021,333906,Stage 0,,0.0
25-02-2010,308987,Stage 0,,0.0
25-02-2011,308845,Stage 0,,0.0
25-02-2012,219107,Stage 0,,0.0
25-02-2013,277128,Stage 0,,0.0
25-02-2014,469893,Stage 0,,0.0
25-02-2015,639207,Stage 0,,0.0
25-02-2016,691181,Stage 0,,0.0
25-02-2017,533816,Stage 0,,0.0
25-02-2018,628743,Stage 0,,0.0
25-02-2019,712468,Stage 0,17034.0,0.0
25-02-2020,799583,Stage 0,21854.0,1.0
25-02-2021,384275,Stage 3,,2.0
25-03-2010,320234,Stage 0,,0.0
25-03-2011,318894,Stage 0,,0.0
25-03-2012,214404,Stage 0,,0.0
25-03-2013,300620,Stage 0,,0.0
25-03-2014,489014,Stage 0,,0.0
25-03-2015,618004,Stage 0,,0.0
25-03-2016,579290,Stage 0,,0.0
25-03-2017,538991,Stage 0,,0.0
25-03-2018,639986,Stage 0,,0.0
25-03-2019,693563,Stage 0,19018.0,0.0
25-03-2020,187953,Stage 0,16825.0,41.0
25-03-2021,508271,Stage 3,,0.0
25-04-2010,262458,Stage 0,,0.0
25-04-2011,249250,Stage 0,,0.0
25-04-2012,203565,Stage 0,,0.0
25-04-2013,282374,Stage 0,,0.0
25-04-2014,562071,Stage 0,,0.0
25-04-2015,617257,Stage 0,,0.0
25-04-2016,593911,Stage 0,,0.0
25-04-2017,416005,Stage 0,,0.0
25-04-2018,684714,Stage 0,,0.0
25-04-2019,653649,Stage 0,13071.0,0.0
25-04-2020,148266,Stage 3,10084.0,2.0
25-04-2021,523112,Stage 0,,0.0
25-05-2009,245472,Stage 0,,0.0
25-05-2010,253637,Stage 0,,0.0
25-05-2011,257259,Stage 0,,0.0
25-05-2012,292330,Stage 0,,0.0
25-05-2013,270029,Stage 0,,0.0
25-05-2014,372289,Stage 0,,0.0
25-05-2015,537110,Stage 0,,0.0
25-05-2016,618063,Stage 0,,0.0
25-05-2017,558028,Stage 0,,0.0
25-05-2018,832419,Stage 0,,0.0
25-05-2019,596920,Stage 0,20001.0,0.0
25-05-2020,235486,Stage 3,14372.0,4.0
25-05-2021,269120,Stage 0,,10.0
25-06-2009,277850,Stage 0,,0.0
25-06-2010,288164,Stage 0,,0.0
25-06-2011,225578,Stage 0,,0.0
25-06-2012,265999,Stage 0,,0.0
25-06-2013,273729,Stage 0,,0.0
25-06-2014,470706,Stage 0,,0.0
25-06-2015,610346,Stage 0,,0.0
25-06-2016,581475,Stage 0,,0.0
25-06-2017,385792,Stage 0,,0.0
25-06-2018,642469,Stage 0,,0.0
25-06-2019,686634,Stage 0,21298.0,0.0
25-06-2020,276787,Stage 3,,26.0
25-07-2009,225167,Stage 0,,0.0
25-07-2010,199655,Stage 0,,0.0
25-07-2011,236741,Stage 0,,0.0
25-07-2012,294361,Stage 0,,0.0
25-07-2013,287316,Stage 0,,0.0
25-07-2014,511389,Stage 0,,0.0
25-07-2015,604165,Stage 0,,0.0
25-07-2016,601066,Stage 0,,0.0
25-07-2017,575038,Stage 0,,0.0
25-07-2018,782802,Stage 0,,0.0
25-07-2019,800217,Stage 0,22109.0,0.0
25-07-2020,137900,Stage 3,,395.0
25-08-2009,233726,Stage 0,,0.0
25-08-2010,248275,Stage 0,,0.0
25-08-2011,260038,Stage 0,,0.0
25-08-2012,229378,Stage 0,,0.0
25-08-2013,184170,Stage 0,,0.0
25-08-2014,426633,Stage 0,,0.0
25-08-2015,526970,Stage 0,,0.0
25-08-2016,638187,Stage 0,,0.0
25-08-2017,723943,Stage 0,,0.0
25-08-2018,716483,Stage 0,,0.0
25-08-2019,633063,Stage 0,16454.0,0.0
25-08-2020,108032,Stage 4,,135.0
25-09-2009,337387,Stage 0,,0.0
25-09-2010,193999,Stage 0,,0.0
25-09-2011,181610,Stage 0,,0.0
25-09-2012,311236,Stage 0,,0.0
25-09-2013,455473,Stage 0,,0.0
25-09-2014,500892,Stage 0,,0.0
25-09-2015,745368,Stage 0,,0.0
25-09-2016,499081,Stage 0,,0.0
25-09-2017,633979,Stage 0,,0.0
25-09-2018,797216,Stage 0,,0.0
25-09-2019,775666,Stage 0,24123.0,0.0
25-09-2020,106901,Stage 4,,11.0
25-10-2009,166288,Stage 0,,0.0
25-10-2010,261602,Stage 0,,0.0
25-10-2011,251743,Stage 0,,0.0
25-10-2012,298057,Stage 0,,0.0
25-10-2013,513394,Stage 0,,0.0
25-10-2014,480434,Stage 0,,0.0
25-10-2015,467092,Stage 0,,0.0
25-10-2016,604235,Stage 0,,0.0
25-10-2017,672694,Stage 0,,0.0
25-10-2018,753508,Stage 0,,0.0
25-10-2019,857501,Stage 0,23339.0,0.0
25-10-2020,164891,Stage 3,,0.0
25-11-2009,306437,Stage 0,,0.0
25-11-2010,259715,Stage 0,,0.0
25-11-2011,323270,Stage 0,,0.0
25-11-2012,214065,Stage 0,,0.0
25-11-2013,495999,Stage 0,,0.0
25-11-2014,488237,Stage 0,,0.0
25-11-2015,652086,Stage 0,,0.0
25-11-2016,703727,Stage 0,,0.0
25-11-2017,690502,Stage 0,,0.0
25-11-2018,572673,Stage 0,,0.0
25-11-2019,806101,Stage 0,22653.0,0.0
25-11-2020,340384,Stage 1,,0.0
25-12-2009,111077,Stage 0,,0.0
25-12-2010,109545,Stage 0,,0.0
25-12-2011,93268,Stage 0,,0.0
25-12-2012,133751,Stage 0,,0.0
25-12-2013,288117,Stage 0,,0.0
25-12-2014,263831,Stage 0,,0.0
25-12-2015,354165,Stage 0,,0.0
25-12-2016,308541,Stage 0,,0.0
25-12-2017,481360,Stage 0,,0.0
25-12-2018,425283,Stage 0,,0.0
25-12-2019,526177,Stage 0,12669.0,0.0
25-12-2020,332150,Stage 0,,0.0
26-01-2010,232994,Stage 0,,0.0
26-01-2011,206429,Stage 0,,0.0
26-01-2012,242734,Stage 0,,0.0
26-01-2013,277079,Stage 0,,0.0
26-01-2014,562646,Stage 0,,0.0
26-01-2015,583404,Stage 0,,0.0
26-01-2016,705826,Stage 0,,0.0
26-01-2017,512310,Stage 0,,0.0
26-01-2018,670479,Stage 0,,0.0
26-01-2019,611883,Stage 0,11102.0,0.0
26-01-2020,742737,Stage 0,14524.0,0.0
26-01-2021,393661,Stage 0,,0.0
26-02-2010,327007,Stage 0,,0.0
26-02-2011,204109,Stage 0,,0.0
26-02-2012,177777,Stage 0,,0.0
26-02-2013,286718,Stage 0,,0.0
26-02-2014,503228,Stage 0,,0.0
26-02-2015,631904,Stage 0,,0.0
26-02-2016,770028,Stage 0,,0.0
26-02-2017,482188,Stage 0,,0.0
26-02-2018,789690,Stage 0,,0.0
26-02-2019,769727,Stage 0,18679.0,0.0
26-02-2020,885189,Stage 0,23476.0,0.0
26-02-2021,441639,Stage 3,,0.0
26-03-2010,348629,Stage 0,,0.0
26-03-2011,232627,Stage 0,,0.0
26-03-2012,294178,Stage 0,,0.0
26-03-2013,326491,Stage 0,,0.0
26-03-2014,504123,Stage 0,,0.0
26-03-2015,617469,Stage 0,,0.0
26-03-2016,624207,Stage 0,,0.0
26-03-2017,422543,Stage 0,,0.0
26-03-2018,733254,Stage 0,,0.0
26-03-2019,758210,Stage 0,20141.0,0.0
26-03-2020,187395,Stage 0,16560.0,40.0
26-03-2021,594323,Stage 3,,0.0
26-04-2010,171670,Stage 0,,0.0
26-04-2011,185345,Stage 0,,0.0
26-04-2012,306163,Stage 0,,0.0
26-04-2013,333351,Stage 0,,0.0
26-04-2014,413082,Stage 0,,0.0
26-04-2015,402903,Stage 0,,0.0
26-04-2016,655080,Stage 0,,0.0
26-04-2017,518284,Stage 0,,0.0
26-04-2018,749539,Stage 0,,0.0
26-04-2019,711492,Stage 0,20392.0,0.0
26-04-2020,129543,Stage 3,6662.0,1.0
26-04-2021,459015,Stage 0,,0.0
26-05-2009,269387,Stage 0,,0.0
26-05-2010,273553,Stage 0,,0.0
26-05-2011,268269,Stage 0,,0.0
26-05-2012,227686,Stage 0,,0.0
26-05-2013,194078,Stage 0,,0.0
26-05-2014,436970,Stage 0,,0.0
26-05-2015,554730,Stage 0,,0.0
26-05-2016,615087,Stage 0,,0.0
26-05-2017,639163,Stage 0,,0.0
26-05-2018,666887,Stage 0,,0.0
26-05-2019,511598,Stage 0,14754.0,0.0
26-05-2020,240028,Stage 3,5480.0,7.0
26-05-2021,247057,Stage 0,,12.0
26-06-2009,321819,Stage 0,,0.0
26-06-2010,193794,Stage 0,,0.0
26-06-2011,168296,Stage 0,,0.0
26-06-2012,281133,Stage 0,,0.0
26-06-2013,280231,Stage 0,,0.0
26-06-2014,482727,Stage 0,,0.0
26-06-2015,684873,Stage 0,,0.0
26-06-2016,471132,Stage 0,,0.0
26-06-2017,496982,Stage 0,,0.0
26-06-2018,660715,Stage 0,,0.0
26-06-2019,758899,Stage 0,21935.0,0.0
26-06-2020,320547,Stage 3,,38.0
26-07-2009,183672,Stage 0,,0.0
26-07-2010,268340,Stage 0,,0.0
26-07-2011,252443,Stage 0,,0.0
26-07-2012,295746,Stage 0,,0.0
26-07-2013,320331,Stage 0,,0.0
26-07-2014,396314,Stage 0,,0.0
26-07-2015,510636,Stage 0,,0.0
26-07-2016,630216,Stage 0,,0.0
26-07-2017,596492,Stage 0,,0.0
26-07-2018,771363,Stage 0,,0.0
26-07-2019,833216,Stage 0,22736.0,0.0
26-07-2020,117338,Stage 3,,478.0
26-08-2009,256443,Stage 0,,0.0
26-08-2010,264574,Stage 0,,0.0
26-08-2011,296306,Stage 0,,0.0
26-08-2012,196610,Stage 0,,0.0
26-08-2013,258105,Stage 0,,0.0
26-08-2014,465856,Stage 0,,0.0
26-08-2015,551127,Stage 0,,0.0
26-08-2016,766552,Stage 0,,0.0
26-08-2017,633871,Stage 0,,0.0
26-08-2018,548711,Stage 0,,0.0
26-08-2019,757644,Stage 0,21335.0,0.0
26-08-2020,110685,Stage 4,,103.0
26-09-2009,196800,Stage 0,,0.0
26-09-2010,194167,Stage 0,,0.0
26-09-2011,268508,Stage 0,,0.0
26-09-2012,328994,Stage 0,,0.0
26-09-2013,412390,Stage 0,,0.0
26-09-2014,655443,Stage 0,,0.0
26-09-2015,610241,Stage 0,,0.0
26-09-2016,618782,Stage 0,,0.0
26-09-2017,722429,Stage 0,,0.0
26-09-2018,873124,Stage 0,,0.0
26-09-2019,924169,Stage 0,24423.0,0.0
26-09-2020,120614,Stage 4,,16.0
26-10-2009,264473,Stage 0,,0.0
26-10-2010,259491,Stage 0,,0.0
26-10-2011,293286,Stage 0,,0.0
26-10-2012,323970,Stage 0,,0.0
26-10-2013,397610,Stage 0,,0.0
26-10-2014,405228,Stage 0,,0.0
26-10-2015,508264,Stage 0,,0.0
26-10-2016,556234,Stage 0,,0.0
26-10-2017,700640,Stage 0,,0.0
26-10-2018,903895,Stage 0,,0.0
26-10-2019,613391,Stage 0,22285.0,0.0
26-10-2020,171577,Stage 2,,0.0
26-11-2009,287982,Stage 0,,0.0
26-11-2010,289901,Stage 0,,0.0
26-11-2011,165579,Stage 0,,0.0
26-11-2012,293318,Stage 0,,0.0
26-11-2013,511339,Stage 0,,0.0
26-11-2014,488243,Stage 0,,0.0
26-11-2015,628438,Stage 0,,0.0
26-11-2016,596664,Stage 0,,0.0
26-11-2017,607425,Stage 0,,0.0
26-11-2018,717797,Stage 0,,0.0
26-11-2019,777190,Stage 0,23676.0,0.0
26-11-2020,353597,Stage 1,,0.0
26-12-2009,302076,Stage 0,,0.0
26-12-2010,262828,Stage 0,,0.0
26-12-2011,311733,Stage 0,,0.0
26-12-2012,319369,Stage 0,,0.0
26-12-2013,543784,Stage 0,,0.0
26-12-2014,453789,Stage 0,,0.0
26-12-2015,598849,Stage 0,,0.0
26-12-2016,499610,Stage 0,,0.0
26-12-2017,751337,Stage 0,,0.0
26-12-2018,699616,Stage 0,,0.0
26-12-2019,856341,Stage 0,13403.0,0.0
26-12-2020,578967,Stage 0,,0.0
27-01-2010,286752,Stage 0,,0.0
27-01-2011,276065,Stage 0,,0.0
27-01-2012,305993,Stage 0,,0.0
27-01-2013,226663,Stage 0,,0.0
27-01-2014,277523,Stage 0,,0.0
27-01-2015,506995,Stage 0,,0.0
27-01-2016,627095,Stage 0,,0.0
27-01-2017,587002,Stage 0,,0.0
27-01-2018,624019,Stage 0,,0.0
27-01-2019,466883,Stage 0,6702.0,0.0
27-01-2020,543482,Stage 0,13143.0,0.0
27-01-2021,434648,Stage 0,,0.0
27-02-2010,219026,Stage 0,,0.0
27-02-2011,158196,Stage 0,,0.0
27-02-2012,287988,Stage 0,,0.0
27-02-2013,300958,Stage 0,,0.0
27-02-2014,532144,Stage 0,,0.0
27-02-2015,698009,Stage 0,,0.0
27-02-2016,641641,Stage 0,,0.0
27-02-2017,565819,Stage 0,,0.0
27-02-2018,795378,Stage 0,,0.0
27-02-2019,805508,Stage 0,19543.0,0.0
27-02-2020,858469,Stage 0,23386.0,0.0
27-02-2021,468643,Stage 3,,0.0
27-03-2010,246831,Stage 0,,0.0
27-03-2011,194870,Stage 0,,0.0
27-03-2012,319432,Stage 0,,0.0
27-03-2013,308255,Stage 0,,0.0
27-03-2014,510618,Stage 0,,0.0
27-03-2015,699092,Stage 0,,0.0
27-03-2016,558092,Stage 0,,0.0
27-03-2017,491361,Stage 0,,0.0
27-03-2018,757793,Stage 0,,0.0
27-03-2019,794904,Stage 0,20088.0,0.0
27-03-2020,185253,Stage 0,16512.0,81.0
27-03-2021,593746,Stage 3,,0.0
27-04-2010,263914,Stage 0,,0.0
27-04-2011,261954,Stage 0,,0.0
27-04-2012,346258,Stage 0,,0.0
27-04-2013,269907,Stage 0,,0.0
27-04-2014,349628,Stage 0,,0.0
27-04-2015,519381,Stage 0,,0.0
27-04-2016,672944,Stage 0,,0.0
27-04-2017,534711,Stage 0,,0.0
27-04-2018,827569,Stage 0,,0.0
27-04-2019,629064,Stage 0,18846.0,0.0
27-04-2020,156664,Stage 3,12013.0,3.0
27-04-2021,500694,Stage 0,,0.0
27-05-2009,267609,Stage 0,,0.0
27-05-2010,275796,Stage 0,,0.0
27-05-2011,311280,Stage 0,,0.0
27-05-2012,182970,Stage 0,,0.0
27-05-2013,259772,Stage 0,,0.0
27-05-2014,445680,Stage 0,,0.0
27-05-2015,577867,Stage 0,,0.0
27-05-2016,764344,Stage 0,,0.0
27-05-2017,511893,Stage 0,,0.0
27-05-2018,526309,Stage 0,,0.0
27-05-2019,636803,Stage 0,20477.0,0.0
27-05-2020,236249,Stage 3,,7.0
27-05-2021,225095,Stage 4,,4.0
27-06-2009,214704,Stage 0,,0.0
27-06-2010,169714,Stage 0,,0.0
27-06-2011,249209,Stage 0,,0.0
27-06-2012,299977,Stage 0,,0.0
27-06-2013,285362,Stage 0,,0.0
27-06-2014,524441,Stage 0,,0.0
27-06-2015,556124,Stage 0,,0.0
27-06-2016,569997,Stage 0,,0.0
27-06-2017,507611,Stage 0,,0.0
27-06-2018,686707,Stage 0,,0.0
27-06-2019,792935,Stage 0,21598.0,0.0
27-06-2020,324347,Stage 3,,45.0
27-07-2009,262116,Stage 0,,0.0
27-07-2010,264960,Stage 0,,0.0
27-07-2011,269005,Stage 0,,0.0
27-07-2012,336678,Stage 0,,0.0
27-07-2013,241748,Stage 0,,0.0
27-07-2014,388683,Stage 0,,0.0
27-07-2015,542400,Stage 0,,0.0
27-07-2016,662617,Stage 0,,0.0
27-07-2017,608917,Stage 0,,0.0
27-07-2018,925677,Stage 0,,0.0
27-07-2019,771097,Stage 0,20612.0,0.0
27-07-2020,131252,Stage 3,,334.0
27-08-2009,279084,Stage 0,,0.0
27-08-2010,304553,Stage 0,,0.0
27-08-2011,205833,Stage 0,,0.0
27-08-2012,274525,Stage 0,,0.0
27-08-2013,259127,Stage 0,,0.0
27-08-2014,485687,Stage 0,,0.0
27-08-2015,545685,Stage 0,,0.0
27-08-2016,627006,Stage 0,,0.0
27-08-2017,437941,Stage 0,,0.0
27-08-2018,689947,Stage 0,,0.0
27-08-2019,758238,Stage 0,22323.0,0.0
27-08-2020,106522,Stage 4,,108.0
27-09-2009,141731,Stage 0,,0.0
27-09-2010,254270,Stage 0,,0.0
27-09-2011,269921,Stage 0,,0.0
27-09-2012,341614,Stage 0,,0.0
27-09-2013,580312,Stage 0,,0.0
27-09-2014,421524,Stage 0,,0.0
27-09-2015,528627,Stage 0,,0.0
27-09-2016,658744,Stage 0,,0.0
27-09-2017,749021,Stage 0,,0.0
27-09-2018,919875,Stage 0,,0.0
27-09-2019,564241,Stage 0,17012.0,0.0
27-09-2020,138352,Stage 4,,4.0
27-10-2009,274087,Stage 0,,0.0
27-10-2010,263586,Stage 0,,0.0
27-10-2011,281273,Stage 0,,0.0
27-10-2012,225292,Stage 0,,0.0
27-10-2013,359439,Stage 0,,0.0
27-10-2014,404092,Stage 0,,0.0
27-10-2015,583522,Stage 0,,0.0
27-10-2016,603235,Stage 0,,0.0
