bay_id,st_marker_id,status,location,lat,lon
5089,9887S,Unoccupied,"(-37.82555406424633, 144.96898712837856)",-37.82555406424633,144.96898712837856
2368,3105S,Unoccupied,"(-37.81365938798581, 144.95785706217947)",-37.81365938798581,144.95785706217947
5880,12908N,Present,"(-37.79836692956692, 144.96527283263367)",-37.79836692956692,144.96527283263367
8972,7877W,Unoccupied,"(-37.825633474274696, 144.97086905082563)",-37.825633474274696,144.97086905082563
5025,9461S,Unoccupied,"(-37.83031768271073, 144.96571850171455)",-37.83031768271073,144.96571850171455
5875,C9202,Present,"(-37.79848480646727, 144.96551685131993)",-37.79848480646727,144.96551685131993
1099,C1106,Present,"(-37.81610926884728, 144.9612082961816)",-37.81610926884728,144.9612082961816
4288,C6912,Unoccupied,"(-37.80918214379872, 144.95582412203683)",-37.80918214379872,144.95582412203683
4393,C7220,Present,"(-37.80774063077173, 144.95254655813204)",-37.80774063077173,144.95254655813204
4178,C6620,Unoccupied,"(-37.80842568141322, 144.9595280840578)",-37.80842568141322,144.9595280840578
4327,C6992,Unoccupied,"(-37.80925569590514, 144.9562800890904)",-37.80925569590514,144.9562800890904
4608,8337W,Unoccupied,"(-37.82460200635495, 144.9683084063169)",-37.82460200635495,144.9683084063169
4398,C7230,Present,"(-37.807846347777684, 144.9523287050182)",-37.807846347777684,144.9523287050182
6031,13073S,Unoccupied,"(-37.821304574786026, 144.94372722737688)",-37.821304574786026,144.94372722737688
5130,9943S,Unoccupied,"(-37.82602520768455, 144.9673722168779)",-37.82602520768455,144.9673722168779
3285,5852E,Unoccupied,"(-37.80643916628682, 144.9535782464586)",-37.80643916628682,144.9535782464586
3620,7568N,Present,"(-37.80565938100267, 144.954826317798)",-37.80565938100267,144.954826317798
1051,973W,Unoccupied,"(-37.81870463469922, 144.96227650552385)",-37.81870463469922,144.96227650552385
2572,C3134,Present,"(-37.81356081145198, 144.9578800977127)",-37.81356081145198,144.9578800977127
3807,C5450,Unoccupied,"(-37.80754350767742, 144.95448039110647)",-37.80754350767742,144.95448039110647
8899,C2978,Unoccupied,"(-37.81290138322812, 144.96017808225395)",-37.81290138322812,144.96017808225395
4071,C6180,Present,"(-37.80369004589621, 144.95252208290106)",-37.80369004589621,144.95252208290106
5337,8285W,Present,"(-37.82654012400725, 144.96772340155673)",-37.82654012400725,144.96772340155673
3818,C5486,Unoccupied,"(-37.80728263826147, 144.95436191587947)",-37.80728263826147,144.95436191587947
5864,C9158,Present,"(-37.79844107478208, 144.96510894917088)",-37.79844107478208,144.96510894917088
4489,3664N,Unoccupied,"(-37.80845158856687, 144.96747637427103)",-37.80845158856687,144.96747637427103
1541,1910N,Present,"(-37.81446480983439, 144.969777886918)",-37.81446480983439,144.969777886918
3947,C5862,Present,"(-37.80526213247293, 144.95375521844215)",-37.80526213247293,144.95375521844215
4312,C6960,Unoccupied,"(-37.80923519004118, 144.95608091232265)",-37.80923519004118,144.95608091232265
3477,6542N,Present,"(-37.80783883260787, 144.961207007023)",-37.80783883260787,144.961207007023
1112,C1140,Present,"(-37.81430566607628, 144.9603801373558)",-37.81430566607628,144.9603801373558
3873,C5642,Unoccupied,"(-37.806819323504826, 144.95498160861192)",-37.806819323504826,144.95498160861192
3507,6660N,Unoccupied,"(-37.80860246469753, 144.95857092037357)",-37.80860246469753,144.95857092037357
5075,9856N,Unoccupied,"(-37.82521056177717, 144.96980438213149)",-37.82521056177717,144.96980438213149
5861,C9126,Unoccupied,"(-37.798408001447044, 144.96480353238462)",-37.798408001447044,144.96480353238462
5224,11502N,Present,"(-37.81154338985314, 144.9527237436592)",-37.81154338985314,144.9527237436592
1532,1896N,Unoccupied,"(-37.81375871902004, 144.97217176465608)",-37.81375871902004,144.97217176465608
5036,9512N,Present,"(-37.82837376717498, 144.96640899509504)",-37.82837376717498,144.96640899509504
3555,7081S,Unoccupied,"(-37.808902940538886, 144.95381844311694)",-37.808902940538886,144.95381844311694
1122,C1160,Present,"(-37.81370571562784, 144.96010554578444)",-37.81370571562784,144.96010554578444
4086,C6286,Unoccupied,"(-37.80497529927409, 144.95078932967044)",-37.80497529927409,144.95078932967044
3264,5820E,Present,"(-37.806897853481196, 144.953498051854)",-37.806897853481196,144.953498051854
4195,C6662,Unoccupied,"(-37.80869393034385, 144.9586021238215)",-37.80869393034385,144.9586021238215
3396,6235W,Present,"(-37.80594155061086, 144.95081806074066)",-37.80594155061086,144.95081806074066
4258,C6848,Unoccupied,"(-37.80918963574677, 144.95567555300215)",-37.80918963574677,144.95567555300215
1596,1999S,Present,"(-37.81716390747433, 144.96107411531887)",-37.81716390747433,144.96107411531887
1763,2390N,Present,"(-37.81466547534301, 144.96145389779366)",-37.81466547534301,144.96145389779366
4185,C6640,Present,"(-37.808515694311275, 144.95921746587328)",-37.808515694311275,144.95921746587328
2683,10192E,Present,"(-37.80373847192441, 144.94959713136984)",-37.80373847192441,144.94959713136984
3817,C5482,Unoccupied,"(-37.80730646410212, 144.9543725122746)",-37.80730646410212,144.9543725122746
3606,7554N,Present,"(-37.80598354787373, 144.95884461925414)",-37.80598354787373,144.95884461925414
5067,9844N,Present,"(-37.82516178003354, 144.9699717558955)",-37.82516178003354,144.9699717558955
4273,C6882,Unoccupied,"(-37.809351696022624, 144.95585524198555)",-37.809351696022624,144.95585524198555
3279,5840E,Unoccupied,"(-37.80659848968227, 144.95355058329227)",-37.80659848968227,144.95355058329227
4397,C7228,Present,"(-37.80783289251717, 144.95235641598873)",-37.80783289251717,144.95235641598873
2637,10107W,Unoccupied,"(-37.80368282112505, 144.94789332681202)",-37.80368282112505,144.94789332681202
3511,6665S,Present,"(-37.8088396755047, 144.95843901579036)",-37.8088396755047,144.95843901579036
1056,983W,Present,"(-37.81843925969426, 144.96215486694993)",-37.81843925969426,144.96215486694993
3572,7101S,Unoccupied,"(-37.80909926288987, 144.95313558997623)",-37.80909926288987,144.95313558997623
3688,7648N,Unoccupied,"(-37.80499702751212, 144.9570799244915)",-37.80499702751212,144.9570799244915
3564,7090N,Unoccupied,"(-37.80887228659661, 144.9534031171151)",-37.80887228659661,144.9534031171151
5244,11513S,Present,"(-37.8117530468802, 144.95239831172455)",-37.8117530468802,144.95239831172455
2130,3705S,Present,"(-37.80915108992147, 144.9655783623318)",-37.80915108992147,144.9655783623318
3147,5329W,Present,"(-37.81066116658156, 144.95581668430805)",-37.81066116658156,144.95581668430805
3195,5435W,Unoccupied,"(-37.80812111907606, 144.95462556128655)",-37.80812111907606,144.95462556128655
3843,C5566,Unoccupied,"(-37.80641793309145, 144.9539693463589)",-37.80641793309145,144.9539693463589
7055,4684Ea,Unoccupied,"(-37.80504558257059, 144.95920805769492)",-37.80504558257059,144.95920805769492
5226,11506N,Present,"(-37.81159624832596, 144.9525367688051)",-37.81159624832596,144.9525367688051
5744,12399S,Present,"(-37.81097939951793, 144.9770174279758)",-37.81097939951793,144.9770174279758
1052,975W,Present,"(-37.818654156115066, 144.9622532484584)",-37.818654156115066,144.9622532484584
3844,C5568,Present,"(-37.80639428984537, 144.95395860656504)",-37.80639428984537,144.95395860656504
4487,3660N,Unoccupied,"(-37.80841119258129, 144.96761615966267)",-37.80841119258129,144.96761615966267
5888,12909S,Present,"(-37.79855408394544, 144.96531027324374)",-37.79855408394544,144.96531027324374
3845,C5572,Present,"(-37.80637067967282, 144.95394788014832)",-37.80637067967282,144.95394788014832
5096,9894N,Present,"(-37.82548875847726, 144.96884326235067)",-37.82548875847726,144.96884326235067
8331,C7734B,Unoccupied,"(-37.80316707899577, 144.9506609998553)",-37.80316707899577,144.9506609998553
4058,C6154,Unoccupied,"(-37.80401705888572, 144.9524639590897)",-37.80401705888572,144.9524639590897
1023,1157W,Present,"(-37.81377750455344, 144.96001017219652)",-37.81377750455344,144.96001017219652
5692,12361S,Present,"(-37.810108799940096, 144.98014148137943)",-37.810108799940096,144.98014148137943
3514,6669S,Unoccupied,"(-37.808883022891514, 144.95828361591987)",-37.808883022891514,144.95828361591987
1128,C1172,Present,"(-37.81354371028887, 144.96003218446697)",-37.81354371028887,144.96003218446697
3848,C5584,Present,"(-37.80629975513395, 144.9539156458021)",-37.80629975513395,144.9539156458021
4323,C6984,Unoccupied,"(-37.80929677253113, 144.9562728880633)",-37.80929677253113,144.9562728880633
2678,10187W,Present,"(-37.803879688971975, 144.94938219754158)",-37.803879688971975,144.94938219754158
4653,8473W,Unoccupied,"(-37.82535944758965, 144.96669772191913)",-37.82535944758965,144.96669772191913
2662,10169W,Present,"(-37.80435064498897, 144.9492992310059)",-37.80435064498897,144.9492992310059
3567,7095S,Unoccupied,"(-37.80904047159493, 144.95334011301645)",-37.80904047159493,144.95334011301645
5335,8281W,Present,"(-37.82696640347776, 144.9675944428015)",-37.82696640347776,144.9675944428015
3864,C5624,Unoccupied,"(-37.80709106879101, 144.95493314683276)",-37.80709106879101,144.95493314683276
3035,5136E,Present,"(-37.803019804394694, 144.95708108619985)",-37.803019804394694,144.95708108619985
4354,C7136,Present,"(-37.8084310108724, 144.9527013175193)",-37.8084310108724,144.9527013175193
4375,C7184,Unoccupied,"(-37.80749350300659, 144.95305535791255)",-37.80749350300659,144.95305535791255
4376,C7186,Unoccupied,"(-37.80750619198183, 144.95302924456635)",-37.80750619198183,144.95302924456635
858,675W,Unoccupied,"(-37.81430888547243, 144.96866608962)",-37.81430888547243,144.96866608962
5233,11520N,Unoccupied,"(-37.81182918026025, 144.95171261343256)",-37.81182918026025,144.95171261343256
5361,8903W,Unoccupied,"(-37.82409822525305, 144.96211501714058)",-37.82409822525305,144.96211501714058
2097,3607S,Unoccupied,"(-37.80779664316912, 144.97021253486525)",-37.80779664316912,144.97021253486525
5454,11860E,Unoccupied,"(-37.81249903437504, 144.9779922021858)",-37.81249903437504,144.9779922021858
3159,5351W,Unoccupied,"(-37.8100925321033, 144.95555611506072)",-37.8100925321033,144.95555611506072
4350,C7116,Present,"(-37.80804514638703, 144.95403959462425)",-37.80804514638703,144.95403959462425
3945,C5858,Present,"(-37.80531069392037, 144.9537465349453)",-37.80531069392037,144.9537465349453
3510,6664N,Unoccupied,"(-37.808619975254956, 144.95851053592747)",-37.808619975254956,144.95851053592747
5568,12069W,Present,"(-37.81183781077067, 144.98318875471043)",-37.81183781077067,144.98318875471043
5762,12441S,Unoccupied,"(-37.811944023782885, 144.97568499510572)",-37.811944023782885,144.97568499510572
5776,12469S,Unoccupied,"(-37.81207934639255, 144.97691974555835)",-37.81207934639255,144.97691974555835
1101,C1118,Present,"(-37.81461495691755, 144.96052248158327)",-37.81461495691755,144.96052248158327
4362,C7158,Unoccupied,"(-37.80713630327168, 144.95378654885616)",-37.80713630327168,144.95378654885616
3046,5149W,Present,"(-37.80280546182864, 144.95685528863962)",-37.80280546182864,144.95685528863962
3193,5419W,Present,"(-37.80823444070779, 144.9546771997277)",-37.80823444070779,144.9546771997277
3699,7664N,Unoccupied,"(-37.80492044227336, 144.95650616449058)",-37.80492044227336,144.95650616449058
3833,C5542,Present,"(-37.80667854772118, 144.9540880143075)",-37.80667854772118,144.9540880143075
3841,C5562,Unoccupied,"(-37.806465129427735, 144.95399080398576)",-37.806465129427735,144.95399080398576
4263,C6858,Unoccupied,"(-37.80947581306851, 144.95583196711485)",-37.80947581306851,144.95583196711485
4276,C6888,Unoccupied,"(-37.8093052181257, 144.95580106205344)",-37.8093052181257,144.95580106205344
5232,11518N,Present,"(-37.81181041473464, 144.95177886825996)",-37.81181041473464,144.95177886825996
5853,C9114,Present,"(-37.79839824640371, 144.9647112405815)",-37.79839824640371,144.9647112405815
5862,C9150,Present,"(-37.79843097783437, 144.96501800911716)",-37.79843097783437,144.96501800911716
5459,11872E,Present,"(-37.81079078758333, 144.97828110478292)",-37.81079078758333,144.97828110478292
5867,C9170,Unoccupied,"(-37.79845224001575, 144.96520917346135)",-37.79845224001575,144.96520917346135
4049,C6136,Unoccupied,"(-37.804317160431054, 144.95241101290793)",-37.804317160431054,144.95241101290793
3810,C5456,Unoccupied,"(-37.807471734012296, 144.95444771321013)",-37.807471734012296,144.95444771321013
3197,5444E,Present,"(-37.807953687580905, 144.95479673649325)",-37.807953687580905,144.95479673649325
4307,C6950,Unoccupied,"(-37.809270411989615, 144.95601108049476)",-37.809270411989615,144.95601108049476
6187,13264N,Present,"(-37.820108855824145, 144.9425517842708)",-37.820108855824145,144.9425517842708
3544,7064N,Unoccupied,"(-37.80859440745567, 144.95436484864248)",-37.80859440745567,144.95436484864248
2314,2855S,Unoccupied,"(-37.81075192758727, 144.96782788227944)",-37.81075192758727,144.96782788227944
6703,C162,Unoccupied,"(-37.80830032166053, 144.97163415101852)",-37.80830032166053,144.97163415101852
3684,7644N,Unoccupied,"(-37.80494833451298, 144.9484029253028)",-37.80494833451298,144.9484029253028
3725,7739S,Present,"(-37.803247458986434, 144.95052815098978)",-37.803247458986434,144.95052815098978
3157,5349W,Unoccupied,"(-37.810148414031445, 144.95558171538377)",-37.810148414031445,144.95558171538377
8348,783W,Present,"(-37.81205654670124, 144.96763232945378)",-37.81205654670124,144.96763232945378
4044,C6126,Unoccupied,"(-37.80449363067284, 144.9523802440605)",-37.80449363067284,144.9523802440605
4186,C6642,Present,"(-37.80852425616692, 144.95918789262674)",-37.80852425616692,144.95918789262674
4267,C6866,Unoccupied,"(-37.80943461730371, 144.95583958698757)",-37.80943461730371,144.95583958698757
5181,C8014,Present,"(-37.810500628557676, 144.95237272746522)",-37.810500628557676,144.95237272746522
5877,12902N,Unoccupied,"(-37.798313847511565, 144.96478913518115)",-37.798313847511565,144.96478913518115
6037,13085S,Present,"(-37.821119165074585, 144.94295135097482)",-37.821119165074585,144.94295135097482
2750,4586E,Unoccupied,"(-37.807559275525335, 144.96589502708156)",-37.807559275525335,144.96589502708156
5348,8877W,Unoccupied,"(-37.82531767208792, 144.96068072466193)",-37.82531767208792,144.96068072466193
3857,C5610,Unoccupied,"(-37.80729075478993, 144.95489727880891)",-37.80729075478993,144.95489727880891
3969,C5906,Unoccupied,"(-37.80463111286745, 144.95386797507655)",-37.80463111286745,144.95386797507655
4197,C6670,Unoccupied,"(-37.80871070565439, 144.9585441698922)",-37.80871070565439,144.9585441698922
4011,C6060,Unoccupied,"(-37.80588431030715, 144.95213574337413)",-37.80588431030715,144.95213574337413
2676,10185W,Present,"(-37.803932779609106, 144.94937283926816)",-37.803932779609106,144.94937283926816
3368,6179W,Unoccupied,"(-37.80406031812777, 144.94317667886412)",-37.80406031812777,144.94317667886412
1922,1810E,Unoccupied,"(-37.818674829208724, 144.9609274641939)",-37.818674829208724,144.9609274641939
2682,10191W,Unoccupied,"(-37.80377542661587, 144.94940056369148)",-37.80377542661587,144.94940056369148
5346,8873W,Unoccupied,"(-37.82539182057477, 144.9605934088404)",-37.82539182057477,144.9605934088404
4177,C6616,Unoccupied,"(-37.808416953404844, 144.9595582189984)",-37.808416953404844,144.9595582189984
3640,7595S,Unoccupied,"(-37.805352315471154, 144.95041134473956)",-37.805352315471154,144.95041134473956
3634,7585S,Unoccupied,"(-37.80580572237205, 144.9544775689008)",-37.80580572237205,144.9544775689008
4319,C6976,Unoccupied,"(-37.809336130975176, 144.95626589693285)",-37.809336130975176,144.95626589693285
1765,2393S,Present,"(-37.81485602318736, 144.96136597230816)",-37.81485602318736,144.96136597230816
3089,5234E,Present,"(-37.80523891044999, 144.95730586745196)",-37.80523891044999,144.95730586745196
5238,11501S,Unoccupied,"(-37.81152512653162, 144.9532043905266)",-37.81152512653162,144.9532043905266
5021,9453S,Present,"(-37.830275139404506, 144.9658662466181)",-37.830275139404506,144.9658662466181
8964,7861W,Unoccupied,"(-37.8265071985624, 144.97108525409342)",-37.8265071985624,144.97108525409342
8970,7873W,Unoccupied,"(-37.82574443958312, 144.97090597652834)",-37.82574443958312,144.97090597652834
3262,5816E,Unoccupied,"(-37.80694424322287, 144.95348980330635)",-37.80694424322287,144.95348980330635
4395,C7224,Unoccupied,"(-37.80780659924804, 144.95241056570126)",-37.80780659924804,144.95241056570126
5230,11514N,Present,"(-37.81172820317063, 144.95206978744298)",-37.81172820317063,144.95206978744298
4268,C6868,Unoccupied,"(-37.80940834052792, 144.9557817779109)",-37.80940834052792,144.9557817779109
1472,1777S,Unoccupied,"(-37.816775252167844, 144.96602201405722)",-37.816775252167844,144.96602201405722
1892,987W,Present,"(-37.81831341043588, 144.96209694223612)",-37.81831341043588,144.96209694223612
5055,9832N,Unoccupied,"(-37.82508693877273, 144.97022754415357)",-37.82508693877273,144.97022754415357
5100,9898N,Unoccupied,"(-37.825504773219706, 144.96878836099705)",-37.825504773219706,144.96878836099705
3801,C5426,Present,"(-37.80814069305637, 144.95475819604104)",-37.80814069305637,144.95475819604104
4262,C6856,Present,"(-37.80947043997966, 144.95577017845275)",-37.80947043997966,144.95577017845275
5866,C9166,Present,"(-37.798448675108475, 144.96517647689)",-37.798448675108475,144.96517647689
8997,C7802,Unoccupied,"(-37.82575486527303, 144.9710755191141)",-37.82575486527303,144.9710755191141
9006,C7838,Present,"(-37.82526620655438, 144.97090722158168)",-37.82526620655438,144.97090722158168
5235,11524N,Present,"(-37.81191442680799, 144.95141216468477)",-37.81191442680799,144.95141216468477
5675,12325S,Present,"(-37.80998214143159, 144.97898719473707)",-37.80998214143159,144.97898719473707
3546,7066N,Unoccupied,"(-37.80861227506381, 144.9543020355954)",-37.80861227506381,144.9543020355954
6661,8467W,Present,"(-37.82551679086782, 144.96664817690794)",-37.82551679086782,144.96664817690794
4403,C7240,Unoccupied,"(-37.80792434807715, 144.9521679122788)",-37.80792434807715,144.9521679122788
4404,C7242,Unoccupied,"(-37.807937380447, 144.95214133755007)",-37.807937380447,144.95214133755007
4447,C7740,Present,"(-37.803139591402825, 144.95041041830297)",-37.803139591402825,144.95041041830297
3124,5290E,Present,"(-37.804457399121944, 144.95745700806316)",-37.804457399121944,144.95745700806316
4026,C6090,Present,"(-37.804980018917526, 144.95229342836282)",-37.804980018917526,144.95229342836282
4017,C6072,Present,"(-37.80518907672143, 144.9522558073889)",-37.80518907672143,144.9522558073889
2544,C3058,Present,"(-37.813294243099435, 144.9587934623741)",-37.813294243099435,144.9587934623741
5353,8887W,Unoccupied,"(-37.824908323670655, 144.96116233018282)",-37.824908323670655,144.96116233018282
6065,13052N,Unoccupied,"(-37.82103357916686, 144.9433364022451)",-37.82103357916686,144.9433364022451
3797,C5418,Present,"(-37.80823469346832, 144.95480119265767)",-37.80823469346832,144.95480119265767
9004,C7830,Present,"(-37.82537047463681, 144.9709483601462)",-37.82537047463681,144.9709483601462
2323,2888N,Unoccupied,"(-37.810907523740994, 144.9666268212244)",-37.810907523740994,144.9666268212244
2555,C3096,Present,"(-37.813412561854015, 144.95838767290434)",-37.813412561854015,144.95838767290434
4326,C6990,Unoccupied,"(-37.80927211640835, 144.95621497884622)",-37.80927211640835,144.95621497884622
5859,C9138,Present,"(-37.798417779622156, 144.96489529290943)",-37.798417779622156,144.96489529290943
3376,6195W,Present,"(-37.806544410687636, 144.9510926353886)",-37.806544410687636,144.9510926353886
3834,C5544,Present,"(-37.80665469383226, 144.95407715763554)",-37.80665469383226,144.95407715763554
4324,C6986,Unoccupied,"(-37.80929193561419, 144.95621118531693)",-37.80929193561419,144.95621118531693
5858,C9134,Present,"(-37.79841449251995, 144.96486454356466)",-37.79841449251995,144.96486454356466
1270,4462E,Present,"(-37.813703354077106, 144.95461916833347)",-37.813703354077106,144.95461916833347
1274,4466E,Unoccupied,"(-37.81360161910824, 144.95457224854204)",-37.81360161910824,144.95457224854204
3191,5415W,Unoccupied,"(-37.80833177449209, 144.95472159046906)",-37.80833177449209,144.95472159046906
8891,8121W,Present,"(-37.82585771314211, 144.96916110708406)",-37.82585771314211,144.96916110708406
4621,8354E,Unoccupied,"(-37.824064015787144, 144.9685908984552)",-37.824064015787144,144.9685908984552
3799,C5422,Unoccupied,"(-37.8081880452568, 144.95477990129928)",-37.8081880452568,144.95477990129928
3831,C5536,Present,"(-37.80672619347971, 144.95410969981918)",-37.80672619347971,144.95410969981918
3847,C5580,Unoccupied,"(-37.80632339665107, 144.95392640003823)",-37.80632339665107,144.95392640003823
6035,13081S,Unoccupied,"(-37.821152904500416, 144.94309232883276)",-37.821152904500416,144.94309232883276
943,C768,Present,"(-37.813204770295954, 144.96828258220722)",-37.813204770295954,144.96828258220722
2650,10141W,Unoccupied,"(-37.80250501262054, 144.94809301745207)",-37.80250501262054,144.94809301745207
2251,3944N,Unoccupied,"(-37.812321764801254, 144.95417995459024)",-37.812321764801254,144.95417995459024
5869,C9178,Present,"(-37.798462060913884, 144.96530212179977)",-37.798462060913884,144.96530212179977
5266,4531W,Unoccupied,"(-37.81074527389115, 144.95299777390767)",-37.81074527389115,144.95299777390767
3559,7085S,Unoccupied,"(-37.80894274538265, 144.9536800040944)",-37.80894274538265,144.9536800040944
2528,C2994,Unoccupied,"(-37.813135638529545, 144.9593364692715)",-37.813135638529545,144.9593364692715
2559,C3108,Present,"(-37.813447522882825, 144.95826797455)",-37.813447522882825,144.95826797455
4275,C6886,Unoccupied,"(-37.80933137021184, 144.95585916591295)",-37.80933137021184,144.95585916591295
2236,3922N,Unoccupied,"(-37.81212183566778, 144.95488565311987)",-37.81212183566778,144.95488565311987
5874,C9198,Present,"(-37.79848168467851, 144.96548768683328)",-37.79848168467851,144.96548768683328
1107,C1130,Unoccupied,"(-37.81444955808994, 144.96044649611338)",-37.81444955808994,144.96044649611338
4248,C6828,Unoccupied,"(-37.80938773145017, 144.95563994568715)",-37.80938773145017,144.95563994568715
2688,10197W,Present,"(-37.803609634862845, 144.94942976511823)",-37.803609634862845,144.94942976511823
1286,4478E,Unoccupied,"(-37.81288172787934, 144.95423720108107)",-37.81288172787934,144.95423720108107
3570,7098N,Unoccupied,"(-37.80895014004577, 144.95313144220654)",-37.80895014004577,144.95313144220654
5177,C8006,Unoccupied,"(-37.810444828813935, 144.95256857742612)",-37.810444828813935,144.95256857742612
4085,C6284,Unoccupied,"(-37.804997748785695, 144.95078534515235)",-37.804997748785695,144.95078534515235
4117,C6392,Present,"(-37.8037967924817, 144.9509968828238)",-37.8037967924817,144.9509968828238
7063,4702Ea,Present,"(-37.804573127716736, 144.95899052129965)",-37.804573127716736,144.95899052129965
3475,6538N,Unoccupied,"(-37.807802590485366, 144.96133093254252)",-37.807802590485366,144.96133093254252
2681,10190E,Present,"(-37.80379246057316, 144.9495876166959)",-37.80379246057316,144.9495876166959
6745,6621S,Present,"(-37.808482050941095, 144.95967700708283)",-37.808482050941095,144.95967700708283
5691,12359S,Unoccupied,"(-37.8101016087065, 144.98007636280684)",-37.8101016087065,144.98007636280684
1766,2394N,Present,"(-37.81470482592168, 144.96132030224308)",-37.81470482592168,144.96132030224308
3093,5242E,Unoccupied,"(-37.805145329207434, 144.95732416896055)",-37.805145329207434,144.95732416896055
3568,7096N,Unoccupied,"(-37.80893103506304, 144.95319811001679)",-37.80893103506304,144.95319811001679
4180,C6628,Present,"(-37.80844275440215, 144.9594691475015)",-37.80844275440215,144.9594691475015
5421,11793W,Present,"(-37.81112466099329, 144.97545089934948)",-37.81112466099329,144.97545089934948
5551,12035W,Present,"(-37.81277389222967, 144.98303275474183)",-37.81277389222967,144.98303275474183
5780,12477S,Unoccupied,"(-37.81211824519026, 144.97727994274808)",-37.81211824519026,144.97727994274808
4299,C6934,Present,"(-37.80935099071176, 144.9559961537129)",-37.80935099071176,144.9559961537129
4300,C6936,Present,"(-37.80935620860668, 144.95605863228343)",-37.80935620860668,144.95605863228343
4302,C6940,Present,"(-37.8093356516848, 144.95606244657955)",-37.8093356516848,144.95606244657955
4364,C7162,Unoccupied,"(-37.80717524022039, 144.95370755869564)",-37.80717524022039,144.95370755869564
5419,11789W,Present,"(-37.81123821091168, 144.97543311379718)",-37.81123821091168,144.97543311379718
5242,11509S,Unoccupied,"(-37.811666544616806, 144.9527043470513)",-37.811666544616806,144.9527043470513
3196,5437W,Unoccupied,"(-37.80808044883812, 144.95460703377822)",-37.80808044883812,144.95460703377822
2691,10200E,Unoccupied,"(-37.803528781966094, 144.94963406770725)",-37.803528781966094,144.94963406770725
3556,7082N,Unoccupied,"(-37.80879376806563, 144.95367715058157)",-37.80879376806563,144.95367715058157
3569,7097S,Unoccupied,"(-37.809060628854326, 144.95327000275765)",-37.809060628854326,144.95327000275765
1117,C1150,Unoccupied,"(-37.81384622161008, 144.96016937237133)",-37.81384622161008,144.96016937237133
1540,1908N,Present,"(-37.81444536409637, 144.96984329198955)",-37.81444536409637,144.96984329198955
3868,C5632,Unoccupied,"(-37.806965699526, 144.95495538329502)",-37.806965699526,144.95495538329502
3508,6661S,Unoccupied,"(-37.808800623522416, 144.95857337326385)",-37.808800623522416,144.95857337326385
986,916E,Unoccupied,"(-37.81669895924068, 144.9643855827705)",-37.81669895924068,144.9643855827705
4281,C6898,Present,"(-37.80927077090735, 144.95587045729843)",-37.80927077090735,144.95587045729843
4301,C6938,Present,"(-37.809330270096325, 144.95600001926937)",-37.809330270096325,144.95600001926937
4310,C6956,Unoccupied,"(-37.809255658086165, 144.95607714143563)",-37.809255658086165,144.95607714143563
4332,C7002,Unoccupied,"(-37.80930996293084, 144.95640267925893)",-37.80930996293084,144.95640267925893
4372,C7178,Unoccupied,"(-37.807439625215075, 144.9531662424701)",-37.807439625215075,144.9531662424701
4379,C7192,Unoccupied,"(-37.80754433786831, 144.95295068458603)",-37.80754433786831,144.95295068458603
4386,C7206,Unoccupied,"(-37.8076428838599, 144.9527478672994)",-37.8076428838599,144.9527478672994
4406,C7246,Present,"(-37.807963606598314, 144.9520872066812)",-37.807963606598314,144.9520872066812
2680,10189W,Present,"(-37.80382682159421, 144.94939150990004)",-37.80382682159421,144.94939150990004
2321,2884N,Unoccupied,"(-37.81086765834064, 144.96676222197016)",-37.81086765834064,144.96676222197016
2622,2473S,Unoccupied,"(-37.816576812948064, 144.9554080891807)",-37.816576812948064,144.9554080891807
874,770E,Unoccupied,"(-37.81246042749984, 144.96806467179186)",-37.81246042749984,144.96806467179186
3543,7063S,Unoccupied,"(-37.8087307953435, 144.95441713063076)",-37.8087307953435,144.95441713063076
5078,9862N,Present,"(-37.825235153707965, 144.9697201811101)",-37.825235153707965,144.9697201811101
3500,6614N,Unoccupied,"(-37.808335785802356, 144.9594960648111)",-37.808335785802356,144.9594960648111
3558,7084N,Unoccupied,"(-37.808812603559126, 144.95361138235916)",-37.808812603559126,144.95361138235916
4003,C6042,Unoccupied,"(-37.80612335462928, 144.952092831316)",-37.80612335462928,144.952092831316
4378,C7190,Present,"(-37.807532111012605, 144.9529758677407)",-37.807532111012605,144.9529758677407
955,C824,Present,"(-37.81123421045719, 144.96737901042525)",-37.81123421045719,144.96737901042525
958,C830,Present,"(-37.81116388797592, 144.9673469528956)",-37.81116388797592,144.9673469528956
5243,11511S,Present,"(-37.81173638829861, 144.95245718481078)",-37.81173638829861,144.95245718481078
5883,12914N,Unoccupied,"(-37.79839303700173, 144.96551372538534)",-37.79839303700173,144.96551372538534
3156,5347W,Unoccupied,"(-37.810204300231675, 144.95560731751647)",-37.810204300231675,144.95560731751647
3553,7078N,Unoccupied,"(-37.80873768608281, 144.9538699985423)",-37.80873768608281,144.9538699985423
7061,4696Ea,Present,"(-37.80474307012923, 144.9590686673693)",-37.80474307012923,144.9590686673693
5302,9537S,Unoccupied,"(-37.82821393553013, 144.96513905809988)",-37.82821393553013,144.96513905809988
6028,13067S,Unoccupied,"(-37.82135355038442, 144.94393155279823)",-37.82135355038442,144.94393155279823
8337,C6632b,Present,"(-37.808470225354085, 144.95937429833708)",-37.808470225354085,144.95937429833708
4200,C6682,Unoccupied,"(-37.80873667807961, 144.95845516673938)",-37.80873667807961,144.95845516673938
